Database|Reference|Continent|Sample_ID|Sample_Type|Method|Provenance|Age_Method|Age|Discordance|Hf|Lu|Hf176_Hf177|Hf176_Hf177_2sigma|Lu176_Hf177|Lu176_Hf177_2sigma|Hf176_Hf177_initial|eHf_now|eHf_initial
UCLA|Luo et al 2008|North China (Liaohe)|02L102-5-3|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2344|NaN|NaN|NaN|0.281324|0.000015|0.000746|NaN|0.2812906283|-51.6646922574|0.3091828447
UCLA|Luo et al 2008|North China (Liaohe)|02L102-5-15|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2344|NaN|NaN|NaN|0.281348|0.000016|0.001129|NaN|0.2812974951|-50.8159909472|0.553308337
UCLA|Luo et al 2008|North China (Liaohe)|04L023-1-27|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2338|NaN|NaN|NaN|0.281391|0.000013|0.000932|NaN|0.2813494168|-49.2954010998|2.2593826034
UCLA|Luo et al 2008|North China (Liaohe)|04L053-2-20|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2321|NaN|NaN|NaN|0.281276|0.000022|0.001439|NaN|0.2812122729|-53.3620948777|-3.0120825891
UCLA|Luo et al 2008|North China (Liaohe)|02L102-5-2|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2307|NaN|NaN|NaN|0.281352|0.000015|0.001029|NaN|0.2813067109|-50.6745407288|0.0191560387
UCLA|Luo et al 2008|North China (Liaohe)|04L053-2-2|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2267|NaN|NaN|NaN|0.281312|0.000028|0.000831|NaN|0.2812760731|-52.0890429125|-2.0006953128
UCLA|Luo et al 2008|North China (Liaohe)|04L053-2-5|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2265|NaN|NaN|NaN|0.2812|0.000042|0.001578|NaN|0.2811318392|-56.0496490266|-7.1739982929
UCLA|Luo et al 2008|North China (Liaohe)|04L053-2-15|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2256|NaN|NaN|NaN|0.281374|0.000019|0.001187|NaN|0.2813229363|-49.8965645278|-0.5907752157
UCLA|Luo et al 2008|North China (Liaohe)|02L102-5-13|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2252|NaN|NaN|NaN|0.281353|0.000015|0.000979|NaN|0.2813109605|-50.6391781742|-1.1094570539
UCLA|Luo et al 2008|North China (Liaohe)|02L095-1-18|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2250|NaN|NaN|NaN|0.281494|0.000031|0.000488|NaN|0.2814730637|-45.6530579769|4.6057926253
UCLA|Luo et al 2008|North China (Liaohe)|02L095-1-21|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2241|NaN|NaN|NaN|0.281481|0.000028|0.000766|NaN|0.2814482711|-46.1127711866|3.5152317692
UCLA|Luo et al 2008|North China (Liaohe)|04L053-2-13|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2237|NaN|NaN|NaN|0.281273|0.000024|0.00123|NaN|0.2812205415|-53.4681825415|-4.6719103041
UCLA|Luo et al 2008|North China (Liaohe)|04L053-2-16|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2237|NaN|NaN|NaN|0.281399|0.000036|0.001339|NaN|0.2813418927|-49.012500663|-0.3587637096
UCLA|Luo et al 2008|North China (Liaohe)|02L102-5-11|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2215|NaN|NaN|NaN|0.281354|0.000017|0.000655|NaN|0.2813263452|-50.6038156196|-1.422625
UCLA|Luo et al 2008|North China (Liaohe)|04L053-2-12|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2213|NaN|NaN|NaN|0.281276|0.000024|0.000775|NaN|0.2812433089|-53.3620948777|-4.4202596173
UCLA|Luo et al 2008|North China (Liaohe)|04L031-3-18|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2209|NaN|NaN|NaN|0.281612|0.000023|0.001356|NaN|0.2815549066|-41.4802765352|6.5611369732
UCLA|Luo et al 2008|North China (Liaohe)|02L095-1-20|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2202|NaN|NaN|NaN|0.281483|0.000029|0.000722|NaN|0.281452699|-46.0420460774|2.7659747978
UCLA|Luo et al 2008|North China (Liaohe)|02L095-1-26|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2193|NaN|NaN|NaN|0.281472|0.000034|0.001198|NaN|0.2814219319|-46.4310341779|1.4634345582
UCLA|Luo et al 2008|North China (Liaohe)|04L023-1-15|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2193|NaN|NaN|NaN|0.281536|0.000028|0.000788|NaN|0.2815030671|-44.1678306841|4.3468993023
UCLA|Luo et al 2008|North China (Liaohe)|04L031-3-22|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2186|NaN|NaN|NaN|0.281699|0.00002|0.001204|NaN|0.2816488451|-38.4037342858|9.3649866392
UCLA|Luo et al 2008|North China (Liaohe)|02L095-1-16|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2182|NaN|NaN|NaN|0.281502|0.000027|0.000834|NaN|0.281467323|-45.3701575402|2.821060285
UCLA|Luo et al 2008|North China (Liaohe)|02L095-1-24|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2181|NaN|NaN|NaN|0.281475|0.000029|0.000893|NaN|0.2814378872|-46.3249465141|1.7517427593
UCLA|Luo et al 2008|North China (Liaohe)|04L045-1-35|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2180|NaN|NaN|NaN|0.281516|0.000021|0.001059|NaN|0.2814720089|-44.8750817759|2.9411342224
UCLA|Luo et al 2008|North China (Liaohe)|04L046-4-28|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2178|NaN|NaN|NaN|0.281419|0.000008|0.002018|NaN|0.2813352503|-48.3052495712|-1.9654161407
UCLA|Luo et al 2008|North China (Liaohe)|04L025-1-6|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2174|NaN|NaN|NaN|0.281506|0.000024|0.000825|NaN|0.2814718256|-45.2287073218|2.7952708574
UCLA|Luo et al 2008|North China (Liaohe)|04L045-1-34|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2173|NaN|NaN|NaN|0.281604|0.000023|0.001723|NaN|0.2815326607|-41.7631769719|4.9339700623
UCLA|Luo et al 2008|North China (Liaohe)|04L025-1-13|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2172|NaN|NaN|NaN|0.281593|0.000024|0.00237|NaN|0.2814949183|-42.1521650724|3.5694805046
UCLA|Luo et al 2008|North China (Liaohe)|02L095-1-19|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2171|NaN|NaN|NaN|0.281484|0.000027|0.001169|NaN|0.2814356441|-46.0066835228|1.4398137635
UCLA|Luo et al 2008|North China (Liaohe)|04L045-1-33|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2168|NaN|NaN|NaN|0.281517|0.000019|0.001058|NaN|0.2814732973|-44.8397192213|2.7082433154
UCLA|Luo et al 2008|North China (Liaohe)|04L031-3-25|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2167|NaN|NaN|NaN|0.281591|0.000029|0.001135|NaN|0.2815441387|-42.2228901816|5.2025077934
UCLA|Luo et al 2008|North China (Liaohe)|04L045-1-32|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2163|NaN|NaN|NaN|0.281533|0.000021|0.001658|NaN|0.2814646743|-44.2739183479|2.2857195286
UCLA|Luo et al 2008|North China (Liaohe)|04L031-3-33|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2157|NaN|NaN|NaN|0.281417|0.00001|0.000976|NaN|0.2813768932|-48.3759746804|-0.9729662568
UCLA|Luo et al 2008|North China (Liaohe)|02L102-5-7|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2156|NaN|NaN|NaN|0.281355|0.000013|0.000893|NaN|0.2813183212|-50.568453065|-3.0775825235
UCLA|Luo et al 2008|North China (Liaohe)|04L045-1-30|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2155|NaN|NaN|NaN|0.281471|0.000021|0.001339|NaN|0.2814160284|-46.4663967325|0.371329714
UCLA|Luo et al 2008|North China (Liaohe)|04L045-1-29|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2154|NaN|NaN|NaN|0.281576|0.000024|0.001068|NaN|0.2815321749|-42.7533285005|4.4754805127
UCLA|Luo et al 2008|North China (Liaohe)|04L025-1-11|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2148|NaN|NaN|NaN|0.281468|0.000024|0.001744|NaN|0.2813966387|-46.5724843963|-0.4801326787
UCLA|Luo et al 2008|North China (Liaohe)|04L031-3-11|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2148|NaN|NaN|NaN|0.281498|0.000003|0.000993|NaN|0.2814573683|-45.5116077585|1.6779106769
UCLA|Luo et al 2008|North China (Liaohe)|04L025-1-7|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2143|NaN|NaN|NaN|0.281585|0.00003|0.001332|NaN|0.2815306264|-42.4350655091|4.1651010483
UCLA|Luo et al 2008|North China (Liaohe)|04L023-1-20|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2142|NaN|NaN|NaN|0.281552|0.000014|0.001797|NaN|0.2814786796|-43.6020298106|2.2959683366
UCLA|Luo et al 2008|North China (Liaohe)|04L025-1-22|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2141|NaN|NaN|NaN|0.281543|0.000024|0.001188|NaN|0.2814945508|-43.920292802|2.8367424344
UCLA|Luo et al 2008|North China (Liaohe)|04L025-1-3|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2139|NaN|NaN|NaN|0.281523|0.000011|0.001562|NaN|0.281459359|-44.6275438938|1.5398032577
UCLA|Luo et al 2008|North China (Liaohe)|02L095-1-14|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2138|NaN|NaN|NaN|0.281504|0.000026|0.000648|NaN|0.281477611|-45.299432431|2.1651735998
UCLA|Luo et al 2008|North China (Liaohe)|04L045-1-25|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2137|NaN|NaN|NaN|0.281483|0.000029|0.00129|NaN|0.2814304913|-46.0420460774|0.4676012986
UCLA|Luo et al 2008|North China (Liaohe)|04L025-1-10|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2137|NaN|NaN|NaN|0.281564|0.000022|0.000826|NaN|0.2815303782|-43.1776791555|4.0170216577
UCLA|Luo et al 2008|North China (Liaohe)|02L095-1-27|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2136|NaN|NaN|NaN|0.281463|0.000038|0.000881|NaN|0.2814271565|-46.7492971692|0.3259026707
UCLA|Luo et al 2008|North China (Liaohe)|04L025-1-14|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2127|NaN|NaN|NaN|0.281534|0.000026|0.000873|NaN|0.2814986347|-44.2385557933|2.6570099122
UCLA|Luo et al 2008|North China (Liaohe)|04L025-1-16|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2127|NaN|NaN|NaN|0.281589|0.000024|0.000894|NaN|0.281552784|-42.2936152908|4.581128483
UCLA|Luo et al 2008|North China (Liaohe)|04L025-1-8|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2126|NaN|NaN|NaN|0.28152|0.00002|0.000742|NaN|0.2814899559|-44.7336315575|2.3254235766
UCLA|Luo et al 2008|North China (Liaohe)|02L095-1-12|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2122|NaN|NaN|NaN|0.281507|0.000037|0.000745|NaN|0.2814768923|-45.1933447672|1.7684430169
UCLA|Luo et al 2008|North China (Liaohe)|04L045-1-22|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2122|NaN|NaN|NaN|0.281547|0.000021|0.001142|NaN|0.2815008484|-43.7788425836|2.619677351
UCLA|Luo et al 2008|North China (Liaohe)|04L053-2-1|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2120|NaN|NaN|NaN|0.281507|0.000026|0.002434|NaN|0.2814087293|-45.1933447672|-0.6999826872
UCLA|Luo et al 2008|North China (Liaohe)|04L053-2-18|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2119|NaN|NaN|NaN|0.281506|0.00002|0.001891|NaN|0.2814296892|-45.2287073218|0.0215952468
UCLA|Luo et al 2008|North China (Liaohe)|04L053-2-10|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2117|NaN|NaN|NaN|0.281473|0.000032|0.001539|NaN|0.2814109539|-46.3956716233|-0.6905022551
UCLA|Luo et al 2008|North China (Liaohe)|04L025-1-21|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2114|NaN|NaN|NaN|0.281554|0.000025|0.001264|NaN|0.2815031144|-43.5313047014|2.5146338094
UCLA|Luo et al 2008|North China (Liaohe)|04L025-1-2|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2113|NaN|NaN|NaN|0.281471|0.000009|0.00163|NaN|0.2814054118|-46.4663967325|-0.9801714118
UCLA|Luo et al 2008|North China (Liaohe)|04L025-1-5|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2111|NaN|NaN|NaN|0.281568|0.000028|0.00083|NaN|0.2815346345|-43.0362289372|3.5650396518
UCLA|Luo et al 2008|North China (Liaohe)|04L045-1-21|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2109|NaN|NaN|NaN|0.281592|0.000024|0.00098|NaN|0.2815526427|-42.187527627|4.1585204271
UCLA|Luo et al 2008|North China (Liaohe)|04L045-1-20|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2106|NaN|NaN|NaN|0.281494|0.000021|0.00075|NaN|0.2814639233|-45.6530579769|0.9365743425
UCLA|Luo et al 2008|North China (Liaohe)|04L025-1-17|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2106|NaN|NaN|NaN|0.281547|0.000025|0.001005|NaN|0.2815066972|-43.7788425836|2.4564115328
UCLA|Luo et al 2008|North China (Liaohe)|02L095-1-1|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2103|NaN|NaN|NaN|0.281541|0.00003|0.001416|NaN|0.2814842977|-43.9910179111|1.5909550519
UCLA|Luo et al 2008|North China (Liaohe)|04L053-2-19|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2102|NaN|NaN|NaN|0.28147|0.000023|0.001711|NaN|0.281401518|-46.5017592871|-1.3735216322
UCLA|Luo et al 2008|North China (Liaohe)|04L045-1-18|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2099|NaN|NaN|NaN|0.281523|0.000018|0.001073|NaN|0.2814801161|-44.6275438938|1.3496400707
UCLA|Luo et al 2008|North China (Liaohe)|04L031-3-5|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2098|NaN|NaN|NaN|0.281483|0.000022|0.001189|NaN|0.2814355031|-46.0420460774|-0.2586965305
UCLA|Luo et al 2008|North China (Liaohe)|04L025-1-9|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2097|NaN|NaN|NaN|0.281563|0.000024|0.001364|NaN|0.2815085389|-43.2130417101|2.313167539
UCLA|Luo et al 2008|North China (Liaohe)|04L023-1-22|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2095|NaN|NaN|NaN|0.281546|0.00002|0.001157|NaN|0.2814998488|-43.8142051382|1.9580328733
UCLA|Luo et al 2008|North China (Liaohe)|04L046-4-25|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2094|NaN|NaN|NaN|0.281526|0.000007|0.001546|NaN|0.2814643621|-44.52145623|0.673978094
UCLA|Luo et al 2008|North China (Liaohe)|04L045-1-17|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2094|NaN|NaN|NaN|0.281512|0.000018|0.000874|NaN|0.2814771543|-45.0165319943|1.1284937279
UCLA|Luo et al 2008|North China (Liaohe)|02L095-1-15|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2093|NaN|NaN|NaN|0.281502|0.000033|0.00092|NaN|0.2814653382|-45.3701575402|0.6854775821
UCLA|Luo et al 2008|North China (Liaohe)|04L025-1-4|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2091|NaN|NaN|NaN|0.281535|0.000014|0.002385|NaN|0.2814400508|-44.2031932387|-0.2593558231
UCLA|Luo et al 2008|North China (Liaohe)|04L045-1-16|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2091|NaN|NaN|NaN|0.281506|0.000016|0.00102|NaN|0.2814653928|-45.2287073218|0.6410619936
UCLA|Luo et al 2008|North China (Liaohe)|04L025-1-24|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2089|NaN|NaN|NaN|0.281573|0.000025|0.000975|NaN|0.2815342221|-42.8594161642|3.0402462888
UCLA|Luo et al 2008|North China (Liaohe)|04L031-3-16|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2089|NaN|NaN|NaN|0.281659|0.000039|0.000574|NaN|0.2816361708|-39.8182364694|6.6625284291
UCLA|Luo et al 2008|North China (Liaohe)|04L045-1-15|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2088|NaN|NaN|NaN|0.281485|0.000018|0.001785|NaN|0.2814140413|-45.9713209682|-1.2530052574
UCLA|Luo et al 2008|North China (Liaohe)|04L025-1-1|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2087|NaN|NaN|NaN|0.281454|0.000009|0.000938|NaN|0.2814167301|-47.0675601605|-1.1806428457
UCLA|Luo et al 2008|North China (Liaohe)|04L045-1-14|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2085|NaN|NaN|NaN|0.2815|0.000021|0.000759|NaN|0.2814698719|-45.4408826494|0.6611481711
UCLA|Luo et al 2008|North China (Liaohe)|04L045-1-13|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2085|NaN|NaN|NaN|0.281535|0.000024|0.001227|NaN|0.2814862948|-44.2031932387|1.2446580543
UCLA|Luo et al 2008|North China (Liaohe)|04L025-1-15|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2084|NaN|NaN|NaN|0.281583|0.000024|0.001312|NaN|0.2815309462|-42.5057906183|2.8079497403
UCLA|Luo et al 2008|North China (Liaohe)|04L025-1-20|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2083|NaN|NaN|NaN|0.281518|0.000018|0.00123|NaN|0.2814692235|-44.8043566667|0.5917630738
UCLA|Luo et al 2008|North China (Liaohe)|04L045-1-12|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2081|NaN|NaN|NaN|0.281577|0.000019|0.001591|NaN|0.2815139695|-42.7179659459|2.135235232
UCLA|Luo et al 2008|North China (Liaohe)|04L025-1-19|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2080|NaN|NaN|NaN|0.281604|0.000022|0.001331|NaN|0.2815512958|-41.7631769719|3.4382495662
UCLA|Luo et al 2008|North China (Liaohe)|04L031-3-4|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2079|NaN|NaN|NaN|0.281671|0.000017|0.000547|NaN|0.2816493508|-39.3938858143|6.8989310246
UCLA|Luo et al 2008|North China (Liaohe)|02L095-1-4|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2076|NaN|NaN|NaN|0.281527|0.000025|0.001523|NaN|0.2814668113|-44.4860936754|0.3438569801
UCLA|Luo et al 2008|North China (Liaohe)|04L023-1-16|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2074|NaN|NaN|NaN|0.281558|0.000023|0.000983|NaN|0.2815191901|-43.3898544831|2.158499503
UCLA|Luo et al 2008|North China (Liaohe)|04L045-1-11|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2072|NaN|NaN|NaN|0.281681|0.000021|0.002448|NaN|0.2815844455|-39.0402602684|4.4306144995
UCLA|Luo et al 2008|North China (Liaohe)|02L095-1-25|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2071|NaN|NaN|NaN|0.281474|0.000028|0.001554|NaN|0.281412737|-46.3603090687|-1.69318983
UCLA|Luo et al 2008|North China (Liaohe)|04L045-1-10|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2069|NaN|NaN|NaN|0.281507|0.000019|0.00199|NaN|0.2814286258|-45.1933447672|-1.1750003479
UCLA|Luo et al 2008|North China (Liaohe)|02L095-1-9|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2069|NaN|NaN|NaN|0.281515|0.000013|0.002008|NaN|0.2814359169|-44.9104443305|-0.9159566463
UCLA|Luo et al 2008|North China (Liaohe)|04L045-1-9|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2057|NaN|NaN|NaN|0.281503|0.000019|0.00069|NaN|0.2814759857|-45.3347949856|0.2296788072
UCLA|Luo et al 2008|North China (Liaohe)|02L095-1-22|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2056|NaN|NaN|NaN|0.281477|0.000011|0.000789|NaN|0.281446125|-46.254221405|-0.8543628323
UCLA|Luo et al 2008|North China (Liaohe)|02L095-1-6|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2056|NaN|NaN|NaN|0.281521|0.000029|0.000974|NaN|0.2814828857|-44.698269003|0.4516591774
UCLA|Luo et al 2008|North China (Liaohe)|04L025-1-18|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2053|NaN|NaN|NaN|0.281491|0.00002|0.000945|NaN|0.2814540755|-45.7591456407|-0.6413724129
UCLA|Luo et al 2008|North China (Liaohe)|02L095-1-17|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2052|NaN|NaN|NaN|0.281496|0.000035|0.000784|NaN|0.2814653815|-45.5823328677|-0.2628535004
UCLA|Luo et al 2008|North China (Liaohe)|04L025-1-23|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2052|NaN|NaN|NaN|0.281522|0.000028|0.001237|NaN|0.28147369|-44.6629064484|0.0323247574
UCLA|Luo et al 2008|North China (Liaohe)|04L023-1-8|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2048|NaN|NaN|NaN|0.281542|0.000022|0.001231|NaN|0.2814940198|-43.9556553565|0.6619601687
UCLA|Luo et al 2008|North China (Liaohe)|04L031-3-19|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2043|NaN|NaN|NaN|0.281454|0.000026|0.001384|NaN|0.2814001907|-47.0675601605|-2.7872558405
UCLA|Luo et al 2008|North China (Liaohe)|04L031-3-17|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2042|NaN|NaN|NaN|0.281617|0.000021|0.00103|NaN|0.281576974|-41.3034637622|3.4701079555
UCLA|Luo et al 2008|North China (Liaohe)|02L095-1-10|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2041|NaN|NaN|NaN|0.281515|0.00001|0.001334|NaN|0.2814631864|-44.9104443305|-0.5955291834
UCLA|Luo et al 2008|North China (Liaohe)|04L031-3-10|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2041|NaN|NaN|NaN|0.281625|0.000017|0.000613|NaN|0.2816011906|-41.0205633255|4.3072787267
UCLA|Luo et al 2008|North China (Liaohe)|04L045-1-7|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2039|NaN|NaN|NaN|0.281544|0.000014|0.001573|NaN|0.2814829644|-43.8849302474|0.060813416
UCLA|Luo et al 2008|North China (Liaohe)|04L045-1-8|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2039|NaN|NaN|NaN|0.281544|0.000018|0.000929|NaN|0.2815079529|-43.8849302474|0.9485631461
UCLA|Luo et al 2008|North China (Liaohe)|04L025-1-25|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2037|NaN|NaN|NaN|0.28157|0.000024|0.001433|NaN|0.2815144523|-42.965503828|1.1331560468
UCLA|Luo et al 2008|North China (Liaohe)|02L095-1-11|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2035|NaN|NaN|NaN|0.281514|0.000025|0.001382|NaN|0.2814604828|-44.9458068851|-0.8304682102
UCLA|Luo et al 2008|North China (Liaohe)|04L023-1-9|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2034|NaN|NaN|NaN|0.281585|0.000026|0.001216|NaN|0.2815379347|-42.4350655091|1.8979338814
UCLA|Luo et al 2008|North China (Liaohe)|04L025-1-12|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2033|NaN|NaN|NaN|0.281574|0.000023|0.000954|NaN|0.2815370939|-42.8240536096|1.8449119112
UCLA|Luo et al 2008|North China (Liaohe)|04L045-1-6|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2028|NaN|NaN|NaN|0.281561|0.000021|0.001125|NaN|0.2815175877|-43.2837668193|1.036192407
UCLA|Luo et al 2008|North China (Liaohe)|02L095-1-2|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2027|NaN|NaN|NaN|0.281539|0.000031|0.001194|NaN|0.2814929483|-44.0617430203|0.1377188762
UCLA|Luo et al 2008|North China (Liaohe)|04L023-1-4|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2026|NaN|NaN|NaN|0.281481|0.000008|0.001439|NaN|0.2814255267|-46.1127711866|-2.2805962504
UCLA|Luo et al 2008|North China (Liaohe)|04L031-3-9|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2026|NaN|NaN|NaN|0.281568|0.000019|0.002147|NaN|0.2814852333|-43.0362289372|-0.1595004897
UCLA|Luo et al 2008|North China (Liaohe)|04L031-3-36|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2024|NaN|NaN|NaN|0.281536|0.000013|0.001394|NaN|0.2814823155|-44.1678306841|-0.3094451278
UCLA|Luo et al 2008|North China (Liaohe)|02L095-1-8|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2023|NaN|NaN|NaN|0.281517|0.000041|0.001092|NaN|0.281474967|-44.8397192213|-0.593642195
UCLA|Luo et al 2008|North China (Liaohe)|04L023-1-21|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2021|NaN|NaN|NaN|0.281555|0.00001|0.002236|NaN|0.2814690192|-43.4959421469|-0.8512209287
UCLA|Luo et al 2008|North China (Liaohe)|04L031-3-23|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2021|NaN|NaN|NaN|0.281688|0.000028|0.000702|NaN|0.281661006|-38.7927223863|5.969085737
UCLA|Luo et al 2008|North China (Liaohe)|04L023-1-2|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2020|NaN|NaN|NaN|0.281541|0.000013|0.001912|NaN|0.281467515|-43.9910179111|-0.9277961297
UCLA|Luo et al 2008|North China (Liaohe)|02L095-1-13|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2017|NaN|NaN|NaN|0.281505|0.000029|0.001097|NaN|0.2814629022|-45.2640698764|-1.1610808915
UCLA|Luo et al 2008|North China (Liaohe)|04L031-3-26|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2014|NaN|NaN|NaN|0.281638|0.000037|0.001066|NaN|0.2815971538|-40.5608501158|3.5387029674
UCLA|Luo et al 2008|North China (Liaohe)|02L102-5-17|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2013|NaN|NaN|NaN|0.281541|0.00003|0.001416|NaN|0.2814867702|-43.9910179111|-0.405733157
UCLA|Luo et al 2008|North China (Liaohe)|04L045-1-4|Detrital zircon|LA-MC-ICP-MS||U-Pb zircon|2013|NaN|NaN|NaN|0.281535|0.000008|0.001029|NaN|0.2814955915|-44.2031932387|-0.0923643184
