Time,Coverage,CoverageSmoothed,Volume,VolumeSmoothed
742.5,0.031612223393045,0.032775257813091,9904.9541015625,12385.5126953125
743.5,0.032665964172814,0.032801322728308,14467.138671875,12500.572265625
744.5,0.032665964172814,0.032841125701618,14467.138671875,12625.345703125
745.5,0.031612223393045,0.032893056566739,14215.5830078125,12756.24609375
746.5,0.031612223393045,0.032955633902362,14215.5830078125,12889.9189453125
747.5,0.03477344573235,0.033027558745232,14850.111328125,13023.412109375
748.5,0.033719704952582,0.033107603658255,14481.3173828125,13153.6962890625
749.5,0.033719704952582,0.033194756954021,14481.3173828125,13278.2978515625
750.5,0.033719704952582,0.033288199627825,14414.9541015625,13395.060546875
751.5,0.033719704952582,0.0333872655397,14414.9541015625,13502.1904296875
752.5,0.033719704952582,0.033491468769996,14414.9541015625,13598.2197265625
753.5,0.033719704952582,0.03360045007755,14414.9541015625,13682.0029296875
754.5,0.033719704952582,0.033713960904066,14414.9541015625,13752.671875
755.5,0.033719704952582,0.03383182752894,14414.9541015625,13809.662109375
756.5,0.033719704952582,0.033953902092849,14414.9541015625,13852.6171875
757.5,0.033719704952582,0.034080043657223,14414.9541015625,13881.4169921875
758.5,0.033719704952582,0.034210036559631,14414.9541015625,13896.1259765625
759.5,0.033719704952582,0.034343625613741,14414.9541015625,13896.9677734375
760.5,0.033719704952582,0.034480423080446,14414.9541015625,13884.3017578125
761.5,0.033719704952582,0.034619942885796,14414.9541015625,13858.638671875
762.5,0.033719704952582,0.034761462304419,14414.9541015625,13820.517578125
763.5,0.033719704952582,0.034904162428164,14414.21484375,13770.6171875
764.5,0.033719704952582,0.035047095004627,14414.21484375,13709.75
765.5,0.033719704952582,0.035189166253006,14414.21484375,13638.6982421875
766.5,0.033719704952582,0.035329215604486,14414.21484375,13558.38671875
767.5,0.035827186512118,0.035465979250605,13899.87109375,13469.8017578125
768.5,0.037934668071654,0.035598216333719,13920.4931640625,13373.9931640625
769.5,0.037934668071654,0.035724698118346,13920.4931640625,13272.072265625
770.5,0.037934668071654,0.035844251291655,13920.66796875,13165.15625
771.5,0.037934668071654,0.03595583398897,14055.724609375,13054.40625
772.5,0.037934668071654,0.036058525522691,14055.724609375,12940.9814453125
773.5,0.036880927291886,0.036151576001261,12072.5107421875,12826.001953125
774.5,0.036880927291886,0.03623444742053,12072.5107421875,12710.587890625
775.5,0.036880927291886,0.036306792557173,12072.5107421875,12595.779296875
776.5,0.036880927291886,0.036368479553854,11394.90234375,12482.5400390625
777.5,0.036880927291886,0.036419548916778,11394.90234375,12371.7255859375
778.5,0.036880927291886,0.036460230210904,11394.90234375,12264.0830078125
779.5,0.036880927291886,0.03649091217124,11394.90234375,12160.2314453125
780.5,0.036880927291886,0.036512118328259,11394.90234375,12060.662109375
781.5,0.036880927291886,0.036524480709422,11394.90234375,11965.734375
782.5,0.036880927291886,0.036528713514976,11394.90234375,11875.6796875
783.5,0.036880927291886,0.036525588444175,11394.90234375,11790.611328125
784.5,0.036880927291886,0.036515903595615,11394.90234375,11710.4951171875
785.5,0.036880927291886,0.036500497065288,11394.90234375,11635.294921875
786.5,0.035827186512118,0.036480207180895,11994.96875,11564.83984375
787.5,0.035827186512118,0.03645584578223,11994.96875,11498.8896484375
788.5,0.035827186512118,0.036428214138239,11994.96875,11437.150390625
789.5,0.035827186512118,0.036398154469105,11994.96875,11379.3046875
790.5,0.036880927291886,0.036366442500472,10807.5126953125,11324.990234375
791.5,0.036880927291886,0.036333855858107,10807.5126953125,11273.8271484375
792.5,0.036880927291886,0.036301159617852,10807.5126953125,11225.4169921875
793.5,0.036880927291886,0.036269104597781,10807.5126953125,11179.3486328125
794.5,0.036880927291886,0.036238423554671,10807.5126953125,11135.2021484375
795.5,0.036880927291886,0.036209824890158,10807.5126953125,11092.5439453125
796.5,0.036880927291886,0.036183983850728,10807.5126953125,11050.935546875
797.5,0.036880927291886,0.036161531581776,10814.2939453125,11009.9345703125
798.5,0.03477344573235,0.03614304272907,10880.404296875,10969.103515625
799.5,0.03477344573235,0.036129022535536,10880.404296875,10928.0126953125
800.5,0.03477344573235,0.036119894530566,10863.53515625,10886.2529296875
801.5,0.03477344573235,0.036115989937857,10863.53515625,10843.4462890625
802.5,0.03477344573235,0.036117539833919,10863.53515625,10799.2578125
803.5,0.03477344573235,0.036124670884017,10863.53515625,10753.4091796875
804.5,0.035827186512118,0.036137405188348,11099.4794921875,10705.6943359375
805.5,0.035827186512118,0.036155664420861,11099.4794921875,10655.98828125
806.5,0.035827186512118,0.036179292176664,11099.4794921875,10604.2626953125
807.5,0.035827186512118,0.036208114925389,11099.4794921875,10550.6201171875
808.5,0.036880927291886,0.036241756529326,11100.0595703125,10495.208984375
809.5,0.036880927291886,0.036279879275544,11100.0595703125,10438.2998046875
810.5,0.036880927291886,0.036322095635244,11100.0595703125,10380.23046875
811.5,0.036880927291886,0.03636805031674,11100.0595703125,10321.474609375
812.5,0.036880927291886,0.036417371121001,11100.0595703125,10262.5498046875
813.5,0.035827186512118,0.036469712279047,9188.2568359375,10204.0400390625
814.5,0.035827186512118,0.03652477663279,9188.2568359375,10146.578125
815.5,0.035827186512118,0.036582294359389,9188.2568359375,10090.76953125
816.5,0.036880927291886,0.036642066106578,9494.9677734375,10037.2431640625
817.5,0.036880927291886,0.036703954061619,9494.9677734375,9986.6123046875
818.5,0.036880927291886,0.036767885035752,9494.9677734375,9939.435546875
819.5,0.036880927291886,0.036833851951145,9494.9677734375,9896.2294921875
820.5,0.036880927291886,0.036901914224085,9494.9677734375,9857.4404296875
821.5,0.036880927291886,0.036972197456168,9494.9677734375,9823.455078125
822.5,0.036880927291886,0.037044892689478,9494.9677734375,9794.580078125
823.5,0.036880927291886,0.037120255272836,9494.9677734375,9771.0517578125
824.5,0.036880927291886,0.037198603151704,9494.9677734375,9753.029296875
825.5,0.036880927291886,0.037280314165792,9494.9677734375,9740.6064453125
826.5,0.036880927291886,0.037365821748566,9494.9677734375,9733.8095703125
827.5,0.036880927291886,0.037455617708497,9494.9677734375,9732.599609375
828.5,0.037934668071654,0.037550182906425,9535.033203125,9736.89453125
829.5,0.037934668071654,0.037650080414741,9535.033203125,9746.546875
830.5,0.037934668071654,0.037755860588544,9535.033203125,9761.359375
831.5,0.037934668071654,0.037868047925103,9535.033203125,9781.1015625
832.5,0.037934668071654,0.03798714560022,9535.033203125,9805.447265625
833.5,0.037934668071654,0.038113569277882,9535.033203125,9834.033203125
834.5,0.037934668071654,0.038247656233612,9768.166015625,9866.44921875
835.5,0.037934668071654,0.038389560313635,9782.912109375,9902.2001953125
836.5,0.037934668071654,0.038539282177186,9782.912109375,9940.7421875
837.5,0.037934668071654,0.038696621247308,9782.912109375,9981.4658203125
838.5,0.037934668071654,0.038861152102409,9782.912109375,10023.7060546875
839.5,0.037934668071654,0.039032227478752,9782.912109375,10066.748046875
840.5,0.037934668071654,0.039208909298097,9782.912109375,10109.8388671875
841.5,0.037934668071654,0.039390044878954,9782.912109375,10152.208984375
842.5,0.037934668071654,0.03957428390073,9782.912109375,10193.107421875
843.5,0.037934668071654,0.039760036151818,9782.912109375,10231.7763671875
844.5,0.037934668071654,0.03994557451237,9782.912109375,10267.5224609375
845.5,0.037934668071654,0.040129014197671,9782.912109375,10299.7333984375
846.5,0.038988408851423,0.040308507843734,10234.3544921875,10327.8984375
847.5,0.045310853530032,0.040482176954627,13138.3193359375,10351.638671875
848.5,0.045310853530032,0.04064824523715,13138.3193359375,10370.7314453125
849.5,0.045310853530032,0.040805005419545,13138.3193359375,10385.087890625
850.5,0.042149631190727,0.040951034340835,10670.1962890625,10394.841796875
851.5,0.042149631190727,0.041085085849158,10670.1962890625,10400.2783203125
852.5,0.042149631190727,0.041206217686455,10232.3837890625,10401.865234375
853.5,0.042149631190727,0.041313802206598,10232.3837890625,10400.2333984375
854.5,0.042149631190727,0.041407553302105,10217.63671875,10396.1767578125
855.5,0.042149631190727,0.041487500173537,10217.63671875,10390.5732421875
856.5,0.042149631190727,0.041554016126002,10217.63671875,10384.4189453125
857.5,0.042149631190727,0.04160777713067,10217.63671875,10378.767578125
858.5,0.042149631190727,0.041649765339305,10217.63671875,10374.70703125
859.5,0.042149631190727,0.041681197148896,10217.63671875,10373.3134765625
860.5,0.042149631190727,0.041703494290086,9767.97265625,10375.6240234375
861.5,0.042149631190727,0.041718236117538,9767.97265625,10382.6064453125
862.5,0.042149631190727,0.041727123178919,9767.97265625,10395.6162109375
863.5,0.042149631190727,0.041731890196916,9767.97265625,10415.150390625
864.5,0.042149631190727,0.041734286890986,9767.97265625,10441.921875
865.5,0.042149631190727,0.041736020362525,9767.97265625,10476.5322265625
866.5,0.042149631190727,0.041738724839494,9767.97265625,10519.4931640625
867.5,0.042149631190727,0.041743901093179,9767.97265625,10571.201171875
868.5,0.040042149631191,0.041752879654318,9911.95703125,10631.9921875
869.5,0.040042149631191,0.041766808132889,9911.95703125,10702.1669921875
870.5,0.040042149631191,0.04178665585216,9911.95703125,10782.03125
871.5,0.040042149631191,0.041813169074024,10790.5576171875,10871.9375
872.5,0.040042149631191,0.041846884111159,10790.5576171875,10972.3466796875
873.5,0.040042149631191,0.041888134285137,10790.5576171875,11083.8828125
874.5,0.042149631190727,0.041937064119119,11519.6962890625,11207.40625
875.5,0.042149631190727,0.041993649716576,11229.3544921875,11344.07421875
876.5,0.042149631190727,0.042057738095565,11229.3544921875,11495.4208984375
877.5,0.042149631190727,0.042129040251443,11229.3544921875,11663.416015625
878.5,0.042149631190727,0.042207192992934,11229.3544921875,11850.5224609375
879.5,0.042149631190727,0.042291780008213,11229.3544921875,12059.751953125
880.5,0.042149631190727,0.042382360830718,11229.3544921875,12294.6884765625
881.5,0.042149631190727,0.042478496937274,11229.3544921875,12559.5048828125
882.5,0.044257112750264,0.042579773890824,12715.578125,12858.939453125
883.5,0.044257112750264,0.042685762352463,12715.578125,13198.2177734375
884.5,0.044257112750264,0.042796172277745,12715.578125,13583.0458984375
885.5,0.041095890410959,0.042910747497953,13006.2236328125,14019.5078125
886.5,0.041095890410959,0.043029268711434,13006.2236328125,14513.6865234375
887.5,0.041095890410959,0.043151571668881,13006.2236328125,15071.6689453125
888.5,0.043203371970495,0.043277504653987,13802.736328125,15699.2373046875
889.5,0.042149631190727,0.043407069638126,12249.078125,16401.68359375
890.5,0.044257112750264,0.043540151383358,12957.375,17183.427734375
891.5,0.044257112750264,0.043676754636725,12957.375,18047.837890625
892.5,0.044257112750264,0.043816764556948,12957.375,18996.869140625
893.5,0.044257112750264,0.043960070767875,12957.375,20030.912109375
894.5,0.044257112750264,0.04410650459848,12957.375,21148.5703125
895.5,0.044257112750264,0.044255818758284,12957.375,22346.537109375
896.5,0.044257112750264,0.044407667728245,12957.375,23619.525390625
897.5,0.044257112750264,0.044561589492496,12957.375,24960.30078125
898.5,0.044257112750264,0.044716989285255,12957.375,26359.771484375
899.5,0.044257112750264,0.044873126076282,12957.375,27807.1953125
900.5,0.044257112750264,0.045029102552895,12945.744140625,29290.4375
901.5,0.044257112750264,0.045183859362435,12945.744140625,30796.3203125
902.5,0.045310853530032,0.045336174344229,49386.25390625,32311.001953125
903.5,0.045310853530032,0.045484653293596,49386.25390625,33820.40625
904.5,0.045310853530032,0.045627748245565,49386.25390625,35310.67578125
905.5,0.045310853530032,0.045763814265891,49386.25390625,36768.59375
906.5,0.0463645943098,0.045891079311199,50541.90625,38181.97265625
907.5,0.047418335089568,0.046007692499755,50649.02734375,39540.0078125
908.5,0.047418335089568,0.046111759253256,50518.43359375,40833.55078125
909.5,0.047418335089568,0.046201400152774,50518.43359375,42055.3046875
910.5,0.047418335089568,0.046274731994834,50518.43359375,43199.9375
911.5,0.047418335089568,0.046329985510102,50518.43359375,44263.60546875
912.5,0.047418335089568,0.046365524835129,50518.43359375,45245.125
913.5,0.047418335089568,0.046379894441489,50518.43359375,46144.7578125
914.5,0.047418335089568,0.046371849454163,50518.43359375,46964.2734375
915.5,0.047418335089568,0.046340412449396,50518.43359375,47706.7265625
916.5,0.048472075869336,0.046284938762127,50507.9375,48376.16015625
917.5,0.048472075869336,0.046205080832272,50507.9375,48977.26953125
918.5,0.048472075869336,0.046100847504743,50507.9375,49515.10546875
919.5,0.048472075869336,0.045972575594636,50507.9375,49994.765625
920.5,0.048472075869336,0.045820957985289,50507.9375,50421.1328125
921.5,0.048472075869336,0.045647020205256,50507.9375,50798.609375
922.5,0.048472075869336,0.045452096048078,50507.9375,51130.9453125
923.5,0.044257112750264,0.045237788971381,48181.63671875,51421.03515625
924.5,0.044257112750264,0.045005957393429,48181.63671875,51670.89453125
925.5,0.045310853530032,0.044758612503768,55282.09765625,51881.49609375
926.5,0.045310853530032,0.044497948147412,55282.09765625,52052.77734375
927.5,0.045310853530032,0.044226160637449,55282.09765625,52183.65625
928.5,0.045310853530032,0.043945511314973,55282.09765625,52272.0546875
929.5,0.045310853530032,0.04365820105084,55282.09765625,52314.96875
930.5,0.041095890410959,0.043366432921162,54267.74609375,52308.6015625
931.5,0.041095890410959,0.043072221094491,54267.74609375,52248.40625
932.5,0.041095890410959,0.042777511008472,54267.74609375,52129.328125
933.5,0.041095890410959,0.042484037848665,54267.74609375,51945.89453125
934.5,0.041095890410959,0.042193374855241,54267.74609375,51692.45703125
935.5,0.041095890410959,0.041906907503384,54267.74609375,51363.37890625
936.5,0.041095890410959,0.041625874608021,54267.74609375,50953.26953125
937.5,0.041095890410959,0.041351348701066,54267.74609375,50457.25
938.5,0.041095890410959,0.041084261672468,54267.74609375,49871.1640625
939.5,0.041095890410959,0.040825423369135,54267.74609375,49191.875
940.5,0.041095890410959,0.040575540468804,54267.74609375,48417.47265625
941.5,0.041095890410959,0.040335233699476,54267.74609375,47547.5234375
942.5,0.041095890410959,0.040105051787157,54267.74609375,46583.23046875
943.5,0.040042149631191,0.039885471541793,53867.09765625,45527.2734375
944.5,0.037934668071654,0.039676933638513,53247.5390625,44384.97265625
945.5,0.037934668071654,0.039479806085482,53247.5390625,43163.05859375
946.5,0.037934668071654,0.039294392484531,53247.5390625,41870.12890625
947.5,0.037934668071654,0.039120912874553,53247.5390625,40516.47265625
948.5,0.037934668071654,0.03895951334212,53247.5390625,39113.90625
949.5,0.037934668071654,0.038810248256021,53268.2734375,37675.46484375
950.5,0.037934668071654,0.038673045563981,53251.82421875,36215.06640625
951.5,0.037934668071654,0.038547709755158,16811.31640625,34747.13671875
952.5,0.037934668071654,0.038433914329656,16811.31640625,33286.21484375
953.5,0.037934668071654,0.038331199022205,17719.751953125,31846.525390625
954.5,0.036880927291886,0.038238972557518,17473.283203125,30441.595703125
955.5,0.036880927291886,0.038156521292344,17473.283203125,29083.873046875
956.5,0.036880927291886,0.03808302365679,17473.283203125,27784.421875
957.5,0.036880927291886,0.038017560474165,17473.283203125,26552.66796875
958.5,0.037934668071654,0.037959170492365,17651.2890625,25396.216796875
959.5,0.037934668071654,0.037906842040827,17651.2890625,24320.748046875
960.5,0.037934668071654,0.037859457376202,17651.2890625,23329.921875
961.5,0.037934668071654,0.037816070294433,17651.2890625,22425.623046875
962.5,0.037934668071654,0.037775712664217,17651.2890625,21607.91015625
963.5,0.038988408851423,0.037737483591472,16989.5,20875.21875
964.5,0.038988408851423,0.03770060593792,16989.5,20224.615234375
965.5,0.037934668071654,0.037664314079235,16591.548828125,19651.951171875
966.5,0.037934668071654,0.037627994312254,16591.548828125,19152.130859375
967.5,0.037934668071654,0.037591160982468,16591.548828125,18719.55078125
968.5,0.037934668071654,0.037553415192025,16591.548828125,18348.083984375
969.5,0.036880927291886,0.03751444672478,16484.4296875,18031.400390625
970.5,0.036880927291886,0.037474016166639,16484.4296875,17763.146484375
971.5,0.036880927291886,0.037431969890513,16484.4296875,17537.11328125
972.5,0.037934668071654,0.037388088173015,17033.658203125,17347.3203125
973.5,0.037934668071654,0.037342199349475,17033.658203125,17188.138671875
974.5,0.037934668071654,0.037294094723654,17033.658203125,17054.33203125
975.5,0.036880927291886,0.037243500571846,16552.70703125,16941.083984375
976.5,0.036880927291886,0.03719005245703,16552.70703125,16843.99609375
977.5,0.036880927291886,0.037133287555449,16552.70703125,16759.1015625
978.5,0.036880927291886,0.037072592831824,16552.70703125,16682.78125
979.5,0.036880927291886,0.037007213048965,16552.70703125,16611.77734375
980.5,0.036880927291886,0.036936289712247,16552.70703125,16543.146484375
981.5,0.036880927291886,0.036858801727552,16552.70703125,16474.224609375
982.5,0.036880927291886,0.036773623550863,16552.70703125,16402.59765625
983.5,0.036880927291886,0.036679542913318,16552.70703125,16326.064453125
984.5,0.036880927291886,0.036575306885484,16552.70703125,16242.669921875
985.5,0.036880927291886,0.036459668759503,16552.70703125,16150.6845703125
986.5,0.036880927291886,0.036331364032023,16552.70703125,16048.544921875
987.5,0.036880927291886,0.036189293031099,16552.70703125,15934.966796875
988.5,0.036880927291886,0.036032513464577,16552.70703125,15808.9228515625
989.5,0.036880927291886,0.035860311402056,16552.70703125,15669.6728515625
990.5,0.036880927291886,0.035672287869312,16552.70703125,15516.908203125
991.5,0.036880927291886,0.035468325651337,16552.70703125,15350.447265625
992.5,0.036880927291886,0.035248730107441,16552.70703125,15170.943359375
993.5,0.036880927291886,0.035014194429668,16552.70703125,14978.61328125
994.5,0.036880927291886,0.034765858874698,16552.70703125,14774.5068359375
995.5,0.036880927291886,0.034505285850513,16552.70703125,14560.1435546875
996.5,0.036880927291886,0.034234417014956,16552.70703125,14337.3271484375
997.5,0.036880927291886,0.033955570136154,16552.70703125,14108.177734375
998.5,0.036880927291886,0.033671383665863,16552.70703125,13875.099609375
999.5,0.036880927291886,0.033384701776778,16552.70703125,13640.673828125
1000.5,0.029504741833509,0.033098626264062,10356.7841796875,13407.7822265625
1001.5,0.029504741833509,0.032816204905587,10356.7841796875,13179.140625
1002.5,0.029504741833509,0.032540525088031,10356.7841796875,12957.677734375
1003.5,0.029504741833509,0.032274541003905,10356.7841796875,12746.052734375
1004.5,0.029504741833509,0.032021011380343,10356.7841796875,12546.859375
1005.5,0.029504741833509,0.031782433007305,10356.7841796875,12362.3466796875
1006.5,0.029504741833509,0.031560988928626,10356.7841796875,12194.701171875
1007.5,0.029504741833509,0.031358454256197,10356.7841796875,12045.7138671875
1008.5,0.029504741833509,0.031176213317101,10356.7841796875,11916.8525390625
1009.5,0.029504741833509,0.031015235912022,10356.7841796875,11809.2490234375
1010.5,0.029504741833509,0.030876094775617,10356.7841796875,11723.705078125
1011.5,0.029504741833509,0.030758958571781,10356.7841796875,11660.708984375
1012.5,0.029504741833509,0.030663666176147,10356.7841796875,11620.4716796875
1013.5,0.029504741833509,0.030589767489167,10356.7841796875,11602.966796875
1014.5,0.029504741833509,0.030536577823516,10356.7841796875,11607.9833984375
1015.5,0.029504741833509,0.03050323716081,10356.7841796875,11635.1748046875
1016.5,0.029504741833509,0.030488789036725,10356.7841796875,11684.1171875
1017.5,0.030558482613277,0.030492212032956,11950.966796875,11754.3486328125
1018.5,0.030558482613277,0.030512513391687,11950.966796875,11845.4658203125
1019.5,0.029504741833509,0.030548765376603,11685.166015625,11957.0859375
1020.5,0.030558482613277,0.03060011765891,11685.89453125,12088.8154296875
1021.5,0.030558482613277,0.030665897331499,11685.89453125,12240.5732421875
1022.5,0.030558482613277,0.030745562066229,11685.89453125,12412.3125
1023.5,0.030558482613277,0.030838721700545,10764.8798828125,12604.0986328125
1024.5,0.030558482613277,0.030945113834535,10764.8798828125,12816.0546875
1025.5,0.031612223393045,0.031064616698994,12724.5537109375,13048.3955078125
1026.5,0.030558482613277,0.031197183964236,11826.4091796875,13301.3046875
1027.5,0.030558482613277,0.031342811308375,11826.4091796875,13574.8916015625
1028.5,0.030558482613277,0.031501486952951,11826.4091796875,13869.1083984375
1029.5,0.030558482613277,0.031673138414876,11826.4091796875,14183.662109375
1030.5,0.032665964172814,0.031857578598816,20426.6484375,14517.9365234375
1031.5,0.031612223393045,0.032054454479693,17325.662109375,14870.8994140625
1032.5,0.031612223393045,0.032263201571608,17325.662109375,15241.0302734375
1033.5,0.030558482613277,0.032483007134416,14902.4443359375,15626.2626953125
1034.5,0.030558482613277,0.032712784633752,9861.0546875,16023.9443359375
1035.5,0.030558482613277,0.032951203670679,9861.0546875,16430.826171875
1036.5,0.030558482613277,0.03319658549019,9861.0546875,16843.06640625
1037.5,0.030558482613277,0.033447000400634,9861.0546875,17256.275390625
1038.5,0.031612223393045,0.033700306619099,11222.072265625,17665.60546875
1039.5,0.031612223393045,0.03395416318412,11222.072265625,18065.837890625
1040.5,0.036880927291886,0.034206094525029,22363.658203125,18451.474609375
1041.5,0.036880927291886,0.034453619646126,22363.658203125,18817.0390625
1042.5,0.037934668071654,0.034694100699409,31590.998046875,19156.94921875
1043.5,0.037934668071654,0.034925062943144,31590.998046875,19465.9296875
1044.5,0.037934668071654,0.035144151966399,31590.998046875,19739.064453125
1045.5,0.036880927291886,0.035349248895627,22363.658203125,19971.970703125
1046.5,0.036880927291886,0.035538462012168,22363.658203125,20160.90625
1047.5,0.036880927291886,0.035710217399928,22363.658203125,20302.87890625
1048.5,0.036880927291886,0.035863289107178,22363.658203125,20395.736328125
1049.5,0.036880927291886,0.035996827613787,22363.658203125,20438.2109375
1050.5,0.036880927291886,0.036110362766755,22363.658203125,20429.9375
1051.5,0.036880927291886,0.036203844973269,22363.658203125,20371.458984375
1052.5,0.036880927291886,0.036277608387732,22363.658203125,20264.18359375
1053.5,0.037934668071654,0.03633236464294,22540.01171875,20110.333984375
1054.5,0.037934668071654,0.036369191811556,22540.01171875,19912.8671875
1055.5,0.037934668071654,0.036389465216613,22540.01171875,19675.375
1056.5,0.037934668071654,0.036394847746092,22540.01171875,19401.984375
1057.5,0.037934668071654,0.036387232802252,22540.01171875,19097.23046875
1058.5,0.037934668071654,0.036368681803437,24604.666015625,18765.923828125
1059.5,0.037934668071654,0.036341398272808,24604.666015625,18413.064453125
1060.5,0.035827186512118,0.036307711917649,15138.255859375,18043.7265625
1061.5,0.035827186512118,0.036269812895245,15138.255859375,17662.8203125
1062.5,0.035827186512118,0.036229958259817,15138.255859375,17275.0859375
1063.5,0.035827186512118,0.036190211590566,15125.279296875,16884.97265625
1064.5,0.03477344573235,0.036152499511885,13029.1025390625,16496.56640625
1065.5,0.03477344573235,0.036118538759889,13029.1025390625,16113.484375
1066.5,0.03477344573235,0.036089791207295,13029.1025390625,15738.8515625
1067.5,0.03477344573235,0.036067480056084,13029.1025390625,15375.32421875
1068.5,0.03477344573235,0.036052510494711,13029.1025390625,15024.9951171875
1069.5,0.03477344573235,0.036045520292835,13029.1025390625,14689.4658203125
1070.5,0.03477344573235,0.036046866109287,13029.1025390625,14369.875
1071.5,0.03477344573235,0.036056667735146,13029.1025390625,14066.8671875
1072.5,0.03477344573235,0.03607488815773,13029.1025390625,13780.9482421875
1073.5,0.03477344573235,0.036101289439785,13029.1025390625,13512.173828125
1074.5,0.03477344573235,0.036135562331556,13029.1025390625,13260.4716796875
1075.5,0.037934668071654,0.036177327550533,13480.0595703125,13025.640625
1076.5,0.037934668071654,0.036226268747229,13480.0595703125,12807.37109375
1077.5,0.036880927291886,0.036282146026443,13301.162109375,12605.4384765625
1078.5,0.036880927291886,0.03634485797316,13301.162109375,12419.69140625
1079.5,0.036880927291886,0.036414475040705,13301.162109375,12250.076171875
1080.5,0.036880927291886,0.036491286841681,10575.4775390625,12096.6875
1081.5,0.036880927291886,0.036575769717792,10575.4775390625,11959.669921875
1082.5,0.036880927291886,0.036668724081907,10575.4775390625,11839.5205078125
1083.5,0.036880927291886,0.036771076123647,10575.4775390625,11736.62109375
1084.5,0.035827186512118,0.0368839416415,10267.72265625,11651.6201171875
1085.5,0.036880927291886,0.03700853625073,10305.79296875,11585.0751953125
1086.5,0.036880927291886,0.037146130722095,10305.79296875,11537.6083984375
1087.5,0.036880927291886,0.037297940595182,10305.79296875,11509.5673828125
1088.5,0.036880927291886,0.037465075910447,10305.79296875,11501.2880859375
1089.5,0.036880927291886,0.037648438843295,10305.79296875,11512.9130859375
1090.5,0.035827186512118,0.037848623704922,10236.169921875,11544.326171875
1091.5,0.035827186512118,0.038065873908785,10236.169921875,11595.16796875
1092.5,0.035827186512118,0.03829996995973,10236.169921875,11664.73828125
1093.5,0.035827186512118,0.038550224435449,10236.169921875,11752.0478515625
1094.5,0.036880927291886,0.038815411278366,10288.8154296875,11855.76171875
1095.5,0.036880927291886,0.039093799557969,10288.8154296875,11974.2353515625
1096.5,0.036880927291886,0.039383135015871,10288.8154296875,12105.52734375
1097.5,0.036880927291886,0.039680695567762,10288.8154296875,12247.4365234375
1098.5,0.036880927291886,0.039983355739446,10288.8154296875,12397.546875
1099.5,0.036880927291886,0.040287671439247,10288.8154296875,12553.2626953125
1100.5,0.042149631190727,0.040589967039677,14103.1298828125,12711.9248046875
1101.5,0.042149631190727,0.040886502345323,15065.2646484375,12870.9072265625
1102.5,0.045310853530032,0.041173496679154,15001.9169921875,13027.4091796875
1103.5,0.045310853530032,0.041447327793901,15001.9169921875,13178.841796875
1104.5,0.045310853530032,0.041704616091427,15001.9169921875,13322.7646484375
1105.5,0.045310853530032,0.041942334877025,15001.9169921875,13456.9541015625
1106.5,0.045310853530032,0.042157863540396,15001.9169921875,13579.3798828125
1107.5,0.045310853530032,0.042349087939095,15001.9169921875,13688.3154296875
1108.5,0.045310853530032,0.042514428947416,15001.9169921875,13782.328125
1109.5,0.045310853530032,0.04265286189285,15001.9169921875,13860.2900390625
1110.5,0.044257112750264,0.042763997807659,15000.1396484375,13921.4462890625
1111.5,0.044257112750264,0.042847846084943,15000.1396484375,13965.2392578125
1112.5,0.044257112750264,0.042904961549654,15000.1396484375,13991.4365234375
1113.5,0.044257112750264,0.042936332326961,15000.1396484375,14000.076171875
1114.5,0.044257112750264,0.04294331413174,15000.1396484375,13991.4296875
1115.5,0.043203371970495,0.042927559043114,14680.4833984375,13965.9794921875
1116.5,0.043203371970495,0.042890914973558,14680.4833984375,13924.390625
1117.5,0.043203371970495,0.042835450584318,14680.4833984375,13867.4951171875
1118.5,0.043203371970495,0.042763294868598,14680.4833984375,13796.2568359375
1119.5,0.043203371970495,0.042676593960634,14680.4833984375,13711.7548828125
1120.5,0.042149631190727,0.042577503803045,13472.8779296875,13615.1630859375
1121.5,0.042149631190727,0.042468145163901,13472.8779296875,13507.7919921875
1122.5,0.042149631190727,0.042350584670922,13472.8779296875,13390.97265625
1123.5,0.042149631190727,0.042226826915234,13472.8779296875,13266.1572265625
1124.5,0.042149631190727,0.042098816070167,13472.8779296875,13134.8779296875
1125.5,0.042149631190727,0.041968454318282,13472.8779296875,12998.75
1126.5,0.042149631190727,0.041837574953054,13472.8779296875,12859.4638671875
1127.5,0.042149631190727,0.041708011458615,13472.8779296875,12718.7705078125
1128.5,0.042149631190727,0.041581598934375,13472.8779296875,12578.515625
1129.5,0.042149631190727,0.041460168950677,13472.8779296875,12440.587890625
1130.5,0.041095890410959,0.041345565620676,11992.0556640625,12306.916015625
1131.5,0.041095890410959,0.041239654282213,11992.0556640625,12179.44140625
1132.5,0.040042149631191,0.041144280617729,10637.263671875,12060.091796875
1133.5,0.040042149631191,0.041061287368886,10637.263671875,11950.7451171875
1134.5,0.040042149631191,0.040992471897239,10637.263671875,11853.19140625
1135.5,0.040042149631191,0.040939539519069,10637.263671875,11769.083984375
1136.5,0.040042149631191,0.040904090072482,10637.263671875,11699.9033203125
1137.5,0.040042149631191,0.040887531798748,10637.263671875,11646.9013671875
1138.5,0.040042149631191,0.040891041749688,10637.263671875,11611.060546875
1139.5,0.040042149631191,0.040915511974029,10637.263671875,11593.052734375
1140.5,0.038988408851423,0.040961498794122,9997.25,11593.2109375
1141.5,0.038988408851423,0.041029131436374,9997.25,11611.4541015625
