Reference,Sample ,U-Pb (Ma) , δ18O ,±2s
56,Z9 200 ,1100,7.5,
18,ORG2-anu-zrn-b-25 ,1100,8.1,0.9
56,Z2a 200 ,1101,7.9,
56,Z2b 200 ,1101,6.9,
56,Z3 200 ,1101,7.6,
56,Z4 200 ,1101,8.1,
51,CS11-13_35 ,1102,7,0.2
18,ORG2-anu-zrn-b-57 ,1102,8.4,0.6
35,07LSC5_67.1 ,1103,6.4,0.3
51,CS11-13_30 ,1103,5.8,0.2
51,CS12-24-18 ,1104,6.1,0.6
37,07SC65@7 ,1104,8.7,0.5
56,FFAN NM2 ,1104,8,
59, M0-959  ,1104,12.9,0.3
51,CS11-20-22 ,1105,6.2,0.4
51,CS12-24-7 ,1107,7.6,0.7
52,CP03-51-73 ,1107,6.5,0.2
35,07LSC5_52.3 ,1107,8.7,0.2
51,CS12-23-4 ,1107,5.4,0.5
35,07LSC6_2.1 ,1108,4.2,0.3
51,CS11-20-33 ,1109,5.7,0.4
55,CGAB ,1109,6,
18,ZMB2-anu-zrn-b-05 ,1110,6.4,0.6
55,AC85-7 ,1113,8.4,
51,BBF-11-99 ,1113,6.1,0.6
51,BBF-11-80 ,1114,4.7,0.5
51,CS11-13_57 ,1114,8.2,0.2
35,07LSC5_43.1 ,1115,7.6,0.3
56,PMO 200 ,1115,7.5,
51,CS11-19-16 ,1116,7,0.8
35,07LSC5_29.2 ,1116,8.1,0.3
35,07LSC5_22.2 ,1117,6.2,0.2
37,07SC65@9 ,1117,9.5,0.2
52,BBF-29-74 ,1118,6.8,0.7
51,CS11-19-55b ,1118,5.7,0.4
10,2436-71 ,1118,6.1,0.4
20,BB6.6 ,1118,7.6,0.2
52,BBF-29-19 ,1118,5.2,0.4
51,BBF-11-43 ,1118,6.8,0.6
52,CP04-2-65 ,1118,3.8,0.2
56,2708,1119,8.3,
60,vgt-096 ,1119,6.4,0.2
51,CS11-19-48 ,1119,5.5,0.6
10,1774-10a ,1120,8.5,0.6
51,CS11-20-46 ,1121,5.8,0.5
51,CS11-19-10 ,1121,6.1,0.5
56,2735,1121,7.6,
51,CS11-1-13 ,1122,5.8,0.6
51,CS11-20-54 ,1122,4.4,0.5
51,CS11-19-47b ,1122,5.9,0.6
51,CS12-25-6 ,1123,7.1,0.6
35,07LSC5_58.3 ,1124,7.2,0.4
52,CP03-39-54 ,1145,6.9,0.2
44,EC84-246 ,1146,9.7,
55,AC85-2 ,1146,8.6,
56,PTG-4 ,1146,5.5,
59, M0-990  ,1146,8.5,0.3
60,VGt-448 ,1146,5.1,0.4
30,n2539-rpt-18 ,1147,8.8,0.3
55,AM86-15 ,1147,8.7,
18,ORG2-anu-zrn-b-28 ,1149,7.3,0.9
44,DF178 ,1149,8.3,
18,ORG2-anu-zrn-b-14 ,1149,6.7,0.7
55,AM86-9 ,1150,7.7,
56,Pacoima ,1150,5.7,
56,Pacoima src std ,1150,5.3,
51,CS11-18-57 ,1150,6.7,0.5
37,07SC65@79 ,1151,5.7,0.4
47,PMOG_P-44 ,1151,7.5,0.4
51,BBF-11-49 ,1152,4.9,0.3
60,VGt-164 ,1152,8.5,0.6
52,BBF-29-30 ,1152,7.4,0.9
18,ORG2-anu-zrn-b-03 ,1152,-1.2,0.8
44,93DM152 ,1153,7.6,
35,07LSC5_62.1 ,1154,5.8,0.2
37,07SC49@97 ,1154,6.7,0.3
56,2800,1154,7.4,
20,BB1.20 ,1155,4.3,0.8
39,O1E1 ,1155,8.8,
39,O1E2 ,1155,8.9,
39,O1E3 ,1155,8.8,
39,O1E4 ,1155,8.8,
43,98HA2 ,1155,10.8,
43,98LB3 ,1155,8.2,
55,AM86-1 ,1155,8.1,
51,CS11-6_10 ,1155,7.1,0.2
44,94DM20 ,1156,6.8,
51,CS11-20-36 ,1156,5.6,0.3
51,CS12-17-30 ,1157,7,0.7
52,CP04-27-45 ,1157,11.6,0.2
44,93DM131a ,1157,7.9,
55,AM86-17 ,1157,7.8,
51,BBF-11-35 ,1159,9.6,0.8
51,CS12-24-2 ,1159,5.4,0.5
35,07LSC5_58.1 ,1160,7.5,0.3
44,94DM53 ,1160,11.9,
60,vgt-080 ,1160,8.9,0.2
51,CS11-20-24 ,1161,7,0.6
51,CS12-23-24 ,1161,6.4,0.6
10,2641-55 ,1162,6.1,0.3
30,n2539-rpt-b60 ,1162,4.8,0.3
37,07SC49@84 ,1162,7.5,0.3
44,86DM9c ,1162,11.1,
44,93DM19 ,1162,8,
56,V76 200 ,1162,6.6,
52,CP04-45-34 ,1162,7.1,0.3
51,BBF-11-103 ,1163,6,0.7
10,2641-15 ,1163,6.2,0.5
37,07SC65@13 ,1164,5.6,0.4
44,AM87-5 ,1164,11.1,
44,CQA925A ,1164,8.4,
44,CQA925B ,1164,8.1,
51,CS11-20-15 ,1164,4.1,0.3
51,CS11-19-49b ,1164,3.6,0.4
51,CS11-13_10 ,1164,8.1,0.2
52,CP03-39-49 ,1164,7,0.2
52,CP03-51-66 ,1165,4.9,0.2
44,96FN1 ,1165,8.2,
44,96MR43 ,1165,8.4,
44,CQA1085 ,1165,9.2,
44,CQA1427 ,1165,6.8,
44,CQA3565B ,1165,8.9,
44,LH86-63 ,1165,11.2,
51,CS12-25-43 ,1165,6.2,0.5
52,CP03-39-2 ,1166,4,0.3
35,07LSC6_13.1 ,1166,6.1,0.5
44,LH87-31 ,1166,10.9,
44,LH87-64 ,1166,13,
52,CP04-2-2 ,1167,6,0.2
51,CS11-20-10 ,1167,7,0.8
44,CQA008 ,1167,7.4,
52,CP04-27-42 ,1168,6.8,0.2
59, M0-1062  ,1168,7,0.3
51,CS11-19-56 ,1168,6.5,0.5
18,ORG2-anu-zrn-b-27 ,1169,8.3,1
52,CP03-39-62 ,1170,6.3,0.2
51,CS12-23-22 ,1170,5.4,0.5
51,CS12-24-13 ,1170,6.3,0.6
52,CP03-39-43 ,1170,7.9,0.3
52,CP03-39-13 ,1170,6.5,0.2
51,CS12-17-52 ,1171,7.1,0.7
51,CS11-20-37 ,1172,6.1,0.6
37,07SC65@20 ,1172,6.4,0.4
55,AC85-5 ,1172,4.6,
56,AM87-1 ,1172,9.1,
56,AM87-4 ,1172,6.5,
56,TC-16 ,1172,11.5,
51,CS12-24-12 ,1172,6.7,0.5
52,CP04-27-1 ,1173,5.6,0.2
59, M0-947  ,1173,8.4,0.3
51,CS12-23-17 ,1173,6.7,0.7
51,CS12-24-24 ,1173,6.2,0.6
51,BBF-11-107 ,1173,7,0.6
52,BBF-29-12 ,1174,6.9,0.6
51,CS11-20-49 ,1174,5.4,0.4
52,CP04-2-68 ,1174,7.2,0.2
52,BBF-29-36 ,1174,7.4,0.7
51,CS12-24-55 ,1175,6.4,0.6
51,CS12-17-60 ,1175,6.7,0.5
18,ORG2-anu-zrn-b-05 ,1175,7.1,0.8
18,ORG2-anu-zrn-b-16 ,1176,8.5,0.7
44,LH87-30 ,1176,13.5,
18,ORG2-anu-zrn-b-15 ,1177,6.7,0.8
37,07SC49@38 ,1177,9.1,0.5
51,CS12-23-43 ,1177,7.2,0.7
51,CS11-19-4 ,1179,7.2,0.7
51,CS11-19-13 ,1180,4.7,0.3
51,CS12-24-49 ,1180,6.5,0.6
51,CS12-25-1 ,1181,5.7,0.6
35,07LSC6_50.1 ,1181,5.4,0.2
18,ORG2-anu-zrn-b-35 ,1182,6.5,0.6
51,CS11-20-25 ,1183,6.3,0.5
19,08LL04 53 ,1183,6.1,0.2
20,KK1.7 ,1183,7.7,0.9
47,PMOG_P-60 ,1183,6.3,0.4
59, M0-917  ,1183,7,0.3
18,ORG2-anu-zrn-b-46 ,1183,6.4,0.6
51,CS12-23-45 ,1183,9.4,0.8
51,BBF-11-83 ,1184,5.4,0.4
55,TOE ,1184,8.3,
52,BBF-29-46 ,1184,6.7,0.6
51,CS11-18-45 ,1184,7.9,0.8
51,CS11-18-35 ,1185,6.3,0.5
51,CS11-20-63 ,1186,6.8,0.7
20,HV1.v15 ,1186,5.5,0.4
52,CP03-39-83 ,1186,7.3,0.2
51,CS12-25-20 ,1186,6.5,0.5
51,CS12-17-27 ,1187,6.2,0.5
51,CS12-24-47 ,1187,6.7,0.7
35,07LSC6_30.1 ,1187,5.4,0.3
51,CS12-17-26 ,1188,6.4,0.8
18,ORG2-anu-zrn-b-22 ,1188,7.8,0.7
51,CS11-18-32 ,1188,4.9,0.4
35,07LSC5_10.1 ,1189,5.8,0.5
35,07LSC5_22.1 ,1189,6.3,0.3
10,2606-03 ,1190,8.5,0.4
37,07SC65@49 ,1190,8.1,0.3
52,BBF-29-52 ,1191,6,0.5
51,CS11-20-68 ,1193,6.1,0.5
51,CS11-1-10 ,1193,7.3,0.6
35,07LSC6_35.1 ,1194,4.8,0.4
18,ZMB2-anu-zrn-b-65 ,1194,7.6,0.6
51,CS12-25-18 ,1194,4.8,0.4
51,CS12-23-29 ,1194,4.9,0.5
10,2641-22 ,1195,6.6,0.5
52,CP04-2-63 ,1195,5.5,0.2
51,CS12-23-50 ,1196,5.9,0.6
52,BBF-29-50 ,1196,6.6,0.5
37,07SC49@40 ,1196,5.7,0.3
52,CP04-27-66 ,1196,7.9,0.2
51,CS11-19-6 ,1197,5.1,0.5
51,CS12-23-34 ,1197,7,0.7
47,PMOG_P-23 ,1197,9.5,0.4
51,BBF-11-93 ,1197,6.7,0.5
51,BBF-11-90 ,1198,6.3,0.5
51,BBF-11-95 ,1198,9.4,0.7
51,CS11-18-1 ,1198,6,0.6
51,CS11-18-17 ,1199,5.8,0.5
51,CS11-20-35 ,1199,7.5,0.7
51,BBF-11-44 ,1199,6.6,0.6
51,BBF-11-104 ,1199,7.4,0.6
52,CP03-39-21 ,1199,8.8,0.2
10,2641-07 ,1200,6.4,0.5
20,BB1.31 ,1200,4.9,0.5
52,CP03-51-31 ,1200,9.2,0.2
51,CS11-19-50b ,1201,6.4,0.6
51,CS11-19-11 ,1202,6.1,0.5
51,CS11-19-14 ,1202,6.7,0.6
51,CS11-20-4 ,1202,8,0.7
51,CS11-18-53 ,1203,5.8,0.5
35,07LSC5_1.1 ,1203,6.4,0.3
51,CS11-19-23 ,1203,6,0.5
51,CS11-20-27 ,1203,6.6,0.8
18,ORG2-anu-zrn-b-32 ,1203,8.8,0.6
47,PMOG-441_41-56 ,1204,7,0.3
51,CS11-19-43 ,1204,7.4,0.7
51,CS11-13_36 ,1205,6.8,0.2
51,CS11-20-64 ,1207,7.1,0.7
51,CS11-20-29 ,1207,7.3,0.7
55,ANT ,1207,7.8,
51,CS11-19-38 ,1207,6.6,0.6
52,BBF-29-49 ,1208,7,0.5
51,CS11-20-44 ,1208,6.6,0.6
60,VGt-514 ,1208,6.7,0.2
52,BBF-29-13 ,1208,6.3,0.5
52,CP03-51-12 ,1209,6.1,0.2
51,CS11-19-56b ,1209,6.7,0.6
51,BBF-11-74b ,1210,5,0.3
51,CS11-20-60 ,1210,7.2,0.8
51,CS11-20-19 ,1212,6.1,0.5
51,CS11-19-18 ,1213,6.4,0.6
51,CS11-18-5 ,1214,10.7,0.9
52,BBF-29-8 ,1215,6.4,0.5
51,BBF-11-82 ,1216,7.2,0.5
51,CS11-20-51 ,1216,7.7,0.7
51,CS11-20-20 ,1216,6.6,0.6
51,CS11-6_37 ,1217,5.8,0.3
51,BBF-11-69 ,1218,6.1,0.6
60,VGt-384 ,1218,6.5,0.4
56,AC85-3 ,1219,5.1,
18,ORG2-anu-zrn-b-39 ,1220,7.4,0.6
35,07LSC6_46.1 ,1220,6,0.6
51,CS12-17-37 ,1221,4.9,0.3
51,CS12-24-44 ,1221,6.5,0.5
52,BBF-29-54 ,1221,7.5,0.7
59, M0-927  ,1221,6.3,0.3
51,CS11-20-70 ,1221,7,0.6
35,07LSC3_36.1 ,1222,5,0.2
18,ORG2-anu-zrn-b-70 ,1222,6.1,0.6
47,PMOG-441_41-36 ,1223,7.1,0.3
30,n2539-rpt-b22 ,1225,6.9,0.3
60,VGt-366 ,1225,4.8,0.4
52,CP03-51-10 ,1226,6.7,0.2
52,BBF-29-27 ,1226,5.8,0.5
52,BBF-29-38 ,1227,5.5,0.6
51,CS11-19-58 ,1228,6.8,0.7
52,CP04-2-57 ,1228,8.2,0.2
51,CS11-20-59 ,1228,5.7,0.4
52,BBF-29-35 ,1230,6.6,0.5
18,ORG2-anu-zrn-b-06 ,1230,4.2,0.8
20,CM1.9 ,1231,5.7,0.4
51,CS11-20-41 ,1232,6.4,0.5
52,CP04-2-29 ,1232,4.6,0.3
56,AM87-13 ,1233,6.5,
52,BBF-29-81 ,1233,4.4,0.4
51,CS11-6_50 ,1235,5.8,0.2
51,CS11-20-57 ,1236,4.5,0.4
52,BBF-29-48 ,1236,6,0.7
52,BBF-29-56 ,1236,7.4,0.7
51,CS11-20-67 ,1236,6.4,0.5
52,BBF-29-83 ,1237,4.5,0.4
51,CS12-17-57 ,1238,5.8,0.5
51,CS11-6_47 ,1239,7.7,0.3
52,CP04-45-58 ,1239,5.2,0.2
52,CP03-39-85 ,1239,7.6,0.2
51,CS12-24-46 ,1240,4.3,0.5
44,CQA3565A ,1240,6.3,
51,CS12-24-9 ,1241,6.6,0.9
52,CP03-39-77 ,1242,8.8,0.2
52,CP04-2-45 ,1243,6.4,0.2
51,CS11-13_63 ,1243,5.3,0.2
52,BBF-29-65 ,1243,7.7,0.7
47,PMOG_P-50 ,1244,8,0.4
51,CS12-25-44 ,1244,8,0.6
51,CS12-25-45 ,1245,6.2,0.4
60,vgt-082 ,1246,5.2,0.2
52,CP03-39-65 ,1246,9.6,0.2
47,PMOG_P-1 ,1248,6.6,0.4
51,CS11-13_41 ,1249,6.5,0.2
51,CS11-6_45 ,1250,6.2,0.2
20,KK1.1.5a ,1251,7.1,0.5
52,CP03-39-73 ,1252,9.7,0.3
47,PMOG-441_41-45 ,1252,5.3,0.3
35,07LSC6_53.1 ,1254,5.2,0.4
47,PMOG_P-37 ,1254,5.4,0.4
52,CP03-51-29 ,1255,7.5,0.2
52,CP03-51-65 ,1256,6.8,0.2
52,CP04-27-36 ,1256,5.6,0.2
52,CP03-39-5 ,1257,7.3,0.2
30,n2539-rpt-b12 ,1257,4.2,0.3
52,CP03-39-33 ,1257,7.6,0.2
52,CP03-51-41 ,1257,6.6,0.2
51,CS12-25-25 ,1258,5,0.5
51,CS11-20-26 ,1260,5.8,0.5
51,CS11-1-4 ,1260,6.2,0.5
52,CP04-2-19 ,1261,5.6,0.2
51,CS11-1-9 ,1261,7.9,0.7
51,CS11-19-36 ,1262,5.2,0.5
37,07SC49@94 ,1262,9.6,0.4
59, M0-1113  ,1262,5.8,0.3
52,BBF-29-57 ,1262,5.8,0.5
51,CS12-25-40 ,1263,5.5,0.5
51,CS11-6_40 ,1264,7.2,0.2
52,CP03-51-68 ,1265,8.5,0.2
52,CP03-51-50 ,1266,3.6,0.2
52,CP03-39-38 ,1266,6.5,0.2
52,BBF-29-47 ,1268,5.6,0.4
18,ORG2-anu-zrn-b-36 ,1270,6,0.5
52,BBF-29-18 ,1270,3.3,0.2
18,ORG2-anu-zrn-b-51 ,1274,5.2,0.6
35,07LSC5_14 ,1275,6.9,0.3
18,CNG2-anu-zrn-b-134 ,1275,5.4,0.6
51,CS11-1-17 ,1276,6.8,0.6
35,07LSC6_12.1 ,1278,7.9,0.2
52,CP04-27-61 ,1281,4.8,0.2
51,CS11-19-52b ,1282,9.1,1
51,CS11-6_14 ,1283,5.9,0.2
47,PMOG-441_41-54 ,1284,5.5,0.3
56,AC85-4 ,1284,9.3,
52,CP03-39-59 ,1284,6.9,0.2
7,EC92-210 ,1285,5.4,
52,CP03-51-84 ,1287,6.9,0.2
51,CS11-18-10 ,1289,4.3,0.5
52,BBF-29-63 ,1289,4.6,0.4
52,CP04-27-56 ,1294,6.3,0.2
52,CP03-39-58 ,1294,10.3,0.2
51,CS12-24-14 ,1294,7.1,0.6
7,EC92-198B ,1294,5.8,
52,BBF-29-72 ,1294,6.4,0.6
52,CP04-2-41 ,1295,8.6,0.2
52,CP04-2-33 ,1295,6.1,0.2
51,CS11-6_17 ,1298,8.9,0.2
7,EC89-130 ,1300,7,
7,EC93-233 ,1301,5.8,
56,AM86-12 ,1301,6.4,
52,CP04-27-52 ,1302,5.2,0.2
52,CP04-2-43 ,1303,5.9,0.2
51,CS11-13_54 ,1304,4.5,0.2
7,EC90-177 ,1305,6.1,
51,CS11-6_09 ,1305,5.4,0.2
7,EC92-187 ,1306,6.2,
51,BBF-11-47 ,1308,7.4,0.8
52,CP04-27-57 ,1308,5.9,0.2
52,CP03-51-83 ,1309,5,0.2
35,09LSC4_42.1 ,1310,7.9,0.2
52,BBF-29-75 ,1311,6.6,0.6
7,EC90-179 ,1311,6.3,
7,EC92-184 ,1311,6.3,
7,EC92-53A ,1311,6.2,
7,HMB93-14A ,1311,6.2,
7,HMB93-17 ,1311,5.9,
35,07LSC5_65.1 ,1311,4.5,0.3
30,n2539-rpt-b41 ,1312,5.3,0.3
52,CP04-45-56 ,1314,4.9,0.2
51,CS11-13_49 ,1316,7.1,0.2
52,BBF-29-10 ,1316,5.8,0.5
52,CP03-51-17 ,1317,8.3,0.2
7,EC93-157 ,1319,7.1,
7,EC94-7c ,1319,5.6,
7,NC-8924A ,1319,5.1,
52,CP04-2-70 ,1319,6,0.2
51,CS11-20-43 ,1321,7.1,0.7
52,CP03-39-67 ,1321,7.9,0.2
52,CP03-39-22 ,1321,6.9,0.2
7,EC90-161 ,1322,6.9,
7,EC91-10 ,1322,5.8,
7,EC92-116 ,1322,8.1,
7,HMB96-122 ,1322,6.7,
52,CP04-27-22 ,1323,5.6,0.2
51,CS11-1-15 ,1323,4,0.4
52,CP04-45-4 ,1323,5.4,0.2
51,CS11-18-2 ,1325,5.6,0.3
7,EC90-265 ,1326,6.1,
52,CP03-51-38 ,1327,6,0.2
51,CS11-6_34 ,1327,5.8,0.2
52,BBF-29-2 ,1327,6.9,0.6
52,CP04-27-28 ,1328,6.2,0.2
52,CP04-45-50 ,1329,5,0.3
55,AM87-12 ,1329,6.1,
52,CP04-27-16 ,1330,5.3,0.2
7,HMB96-104B ,1330,6.2,
51,CS11-13_85 ,1332,6.2,0.2
52,CP04-2-12 ,1332,12.2,0.2
51,CS12-25-47 ,1333,6.2,0.5
47,PMOG-441_41-37 ,1333,7.1,0.3
10,2606-36 ,1334,5.1,0.4
51,CS11-13_43 ,1335,5.9,0.2
52,CP03-39-72 ,1335,6.5,0.2
51,CS11-20-16 ,1336,6.1,0.4
35,07LSC3_17.1 ,1336,5.7,0.3
37,07SC49@57 ,1336,6.8,0.3
43,LDT ,1336,7.3,
35,07LSC6_23.1 ,1337,8.6,0.2
35,07LSC5_46.1 ,1338,10.1,0.5
41,LAC6 C(A) ,1340,7.2,
41,SR338(A) ,1340,7.1,
41,SR339(A) ,1340,7.2,
41,SR341(A) ,1340,7.6,
41,SS42(A) ,1340,7.5,
51,CS11-19-3 ,1340,6.2,0.5
52,BBF-29-82 ,1342,6.2,0.7
51,CS11-13_83 ,1342,5,0.2
52,CP04-27-5 ,1343,5.6,0.2
52,CP03-39-71 ,1344,7.5,0.2
52,CP04-45-19 ,1345,5.2,0.2
51,CS11-13_31 ,1345,7.4,0.2
51,CS12-25-46 ,1346,5.9,0.4
51,CS11-13_77 ,1350,5.7,0.2
51,CS11-6_39 ,1351,6.1,0.3
52,CP03-39-70 ,1351,7.6,0.2
59, M0-1063  ,1352,6.8,0.3
51,CS12-25-55 ,1353,4.9,0.4
52,CP03-51-30 ,1353,6.6,0.2
51,CS11-18-49 ,1354,3.8,0.2
52,CP03-51-52 ,1355,6.5,0.2
30,n2539-rpt-37 ,1355,5.7,0.3
52,CP03-51-26 ,1358,4.1,0.2
52,CP04-45-33 ,1360,4.8,0.2
35,07LSC5_46.2 ,1360,9.5,0.3
52,CP04-27-38 ,1362,5.8,0.2
52,CP04-2-50 ,1366,5.4,0.2
51,CS12-25-17 ,1366,4.9,0.5
59, M0-953  ,1366,7.6,0.3
35,07LSC5_8.1 ,1367,8.5,0.3
51,CS11-1-16 ,1368,14.2,1.2
52,CP04-45-60 ,1371,7,0.2
52,CP04-27-7 ,1372,6.1,0.2
52,CP04-27-4 ,1372,6.9,0.2
52,CP03-39-39 ,1373,3.2,0.3
61,08SC74-43 ,1379,5.4,0.22
52,CP04-2-30 ,1379,7.4,0.2
52,CP04-45-35 ,1381,6.6,0.2
52,BBF-29-31 ,1381,4.7,0.4
52,CP04-45-47 ,1384,7.1,0.2
47,PMOG-441_41-19 ,1385,5.9,0.3
52,CP03-39-56 ,1386,9.7,0.2
52,CP04-27-23 ,1387,5.8,0.3
52,BBF-29-5 ,1387,9,0.8
51,CS12-24-23 ,1387,4.8,0.5
51,CS11-6_05 ,1387,7,0.2
52,CP04-2-25 ,1390,5.5,0.3
51,BBF-11-39 ,1392,6.3,0.6
52,CP04-45-24 ,1393,7,0.2
52,CP04-45-21 ,1395,6.4,0.2
51,CS11-6_29 ,1395,5.9,0.2
52,CP04-2-42 ,1397,6.4,0.3
52,BBF-29-64 ,1397,4.7,0.3
52,CP04-45-39 ,1399,4.4,0.2
51,CS11-6_13 ,1399,8.2,0.2
20,HV1.8 ,1400,8.8,0.6
51,BBF-11-37 ,1401,5,0.5
59, M0-1257  ,1401,5.2,0.2
59, M0-1282  ,1401,10.5,0.2
51,CS11-13_33 ,1404,5.4,0.2
52,CP03-39-47 ,1405,7.5,0.2
52,CP04-45-49 ,1405,6.7,0.3
52,CP03-39-26 ,1407,7.4,0.2
37,07SC65@16 ,1408,7.2,0.5
51,CS11-19-5 ,1409,6.6,0.6
59, M0-1256  ,1410,7,0.1
51,CS11-1-21 ,1410,7.2,0.5
59, M0-1312  ,1411,7,0.2
20,HV1.24 ,1412,5.9,0.6
47,PMOG_P-67 ,1415,4.8,0.4
59, M0-1306  ,1416,7.2,0.1
59, M0-1349  ,1417,5.4,0.2
52,CP04-45-10 ,1420,5.8,0.2
59, M0-909  ,1423,5.6,0.2
51,CS11-18-19 ,1423,6.9,0.6
51,CS12-17-34 ,1424,7.1,0.6
37,07SC49@93 ,1424,7.9,0.4
51,CS11-6_16 ,1426,6.2,0.2
30,n2539-rpt-33 ,1427,7,0.3
30,n2539-rpt-b45 ,1427,5.4,0.3
10,2641-02 ,1428,6.1,0.5
37,07SC65@22 ,1430,6.6,0.2
51,CS11-13_80 ,1432,8,0.2
51,CS12-25-30 ,1434,5.2,0.5
52,CP04-45-29 ,1434,7.2,0.2
52,CP04-45-52 ,1434,5.6,0.2
19,08LL04 49 ,1434,5.2,0.2
51,CS11-6_1 ,1435,5.5,0.2
52,CP04-27-47 ,1437,5.8,0.2
37,07SC51-1@34 ,1438,8.9,0.3
59, M0-1094  ,1438,6.5,0.3
51,CS12-23-53 ,1439,6,0.6
52,CP03-51-82 ,1441,7.5,0.2
51,CS11-6_35 ,1441,5.8,0.2
51,CS12-17-44 ,1442,5.8,0.5
52,CP04-45-27 ,1443,7.1,0.2
52,CP04-27-44 ,1444,5,0.2
51,CS11-18-37 ,1445,5.2,0.5
51,CS12-25-51 ,1445,6.6,0.5
51,CS11-18-38 ,1445,3.8,0.3
52,CP03-51-33 ,1447,6.8,0.2
52,CP04-45-36 ,1447,5.2,0.2
59, M0-1010  ,1448,5.7,0.1
52,CP04-27-32 ,1451,7.3,0.2
52,BBF-29-55 ,1451,6.3,0.4
47,PMOG-441_41-12 ,1453,7.1,0.3
60,DNt-216 ,1453,6.9,0.2
52,CP03-39-60 ,1453,8.1,0.2
51,CS11-13_29 ,1454,7.5,0.2
51,CS11-19-54b ,1455,5.1,0.4
37,07SC65@44 ,1456,7.3,0.4
51,CS11-19-25 ,1457,4.3,0.5
51,BBF-11-88 ,1457,4.6,0.4
30,n2539-rpt-b30 ,1457,4.6,0.3
47,PMOG_P-18 ,1458,5.5,0.4
10,2641-30 ,1459,5.9,0.5
20,HV1.25.2 ,1460,6.4,0.6
61,08SC74-80 ,1462,5.1,0.15
37,07SC65@86 ,1463,5.3,0.3
30,n2539-rpt-16 ,1464,3.8,0.3
37,07SC65@83 ,1466,5.2,0.4
52,CP04-45-8 ,1466,6.3,0.2
52,CP04-45-15 ,1468,4.8,0.3
52,CP04-2-69 ,1472,6.5,0.2
51,CS11-19-59 ,1473,7.6,0.7
51,CS11-18-22 ,1473,5.1,0.3
51,BBF-11-33 ,1475,5.4,0.5
52,CP03-39-80 ,1476,7,0.2
51,CS11-18-54 ,1476,6.6,0.6
52,CP04-2-76 ,1478,6.1,0.2
52,CP03-51-11 ,1478,4.9,0.2
20,HV1.25 ,1478,6.3,0.5
51,CS11-19-55 ,1478,6.7,0.6
52,CP04-27-17 ,1479,6.5,0.2
35,07LSC5_59.1 ,1480,5.6,0.3
51,CS11-13_44 ,1481,8.8,0.2
59, M0-1073  ,1482,4.8,0.4
51,CS12-23-42 ,1482,6.6,0.6
60,pll-141 ,1483,4.8,0.4
51,CS11-18-26 ,1484,6.7,0.6
51,CS11-19-39 ,1484,6.6,0.7
51,CS12-23-8 ,1485,7.2,0.7
51,CS12-17-41 ,1485,7.6,0.9
52,CP04-2-79 ,1487,5.8,0.2
51,CS12-23-9 ,1487,8,0.8
51,CS12-24-51 ,1488,6.3,0.6
52,CP03-51-36 ,1488,5.5,0.2
52,CP04-2-55 ,1489,5.6,0.2
51,CS12-17-30b ,1490,5.9,0.7
52,CP03-51-7 ,1490,6,0.2
51,CS11-20-18 ,1490,6,0.5
51,CS12-24-58 ,1490,7.2,0.6
60,DNt-166 ,1490,6.3,0.2
52,CP04-2-5 ,1491,6.4,0.2
51,CS12-25-35 ,1492,5,0.5
52,CP04-2-16 ,1492,5.8,0.2
51,CS11-18-27 ,1493,7.4,0.7
52,CP03-51-46 ,1493,6.8,0.2
51,CS12-17-19 ,1493,2.7,0.2
51,CS12-23-6 ,1494,7.3,0.8
52,CP04-45-37 ,1494,4.1,0.2
51,CS12-23-27 ,1494,7.4,0.9
51,CS12-17-33 ,1495,6.5,0.7
10,2346-43 ,1496,8.2,0.4
51,CS12-17-28 ,1497,3.9,0.4
51,CS11-20-8 ,1498,6.3,0.6
51,CS12-23-36 ,1498,6.1,0.3
52,CP03-39-61 ,1499,7.8,0.2
52,CP03-39-79 ,1499,5.8,0.2
51,CS11-20-6 ,1500,7.3,0.6
51,BBF-11-51 ,1500,6.8,0.8
26,95BR-101 ,1500,7.9,
26,95BR-102 ,1500,9.8,
26,95BR-104 ,1500,8.1,
26,95BR-105 ,1500,6.4,
26,95BR-106 ,1500,6.3,
26,95BR-108 ,1500,7.5,
26,95BR-109 ,1500,6.2,
26,95BR-110 ,1500,6,
26,95BR-111 ,1500,6.9,
26,95BR-112 ,1500,5.6,
26,95BR-113 ,1500,5.9,
26,95BR-114 ,1500,6.1,
26,95BR-115 ,1500,6.6,
26,96BR-005 ,1500,6,
26,96BR-006 ,1500,6.5,
26,96BR-008 ,1500,7,
26,96BR-010 ,1500,5.6,
26,96BR-015 ,1500,6.1,
26,96BR-016 ,1500,4.9,
48,MM2235 1 ,1500,9.2,
48,MM2235 10 ,1500,8.1,
48,MM2235 2 ,1500,8.1,
48,MM2235 3 ,1500,8.7,
48,MM2235 4 ,1500,8.7,
48,MM2235 5 ,1500,8.7,
48,MM2235 6 ,1500,9,
48,MM2235 7 ,1500,7.7,
48,MM2235 8 ,1500,9.7,
48,MM2235 9 ,1500,8.7,
48,MM2241 1 ,1500,7.2,
48,MM2241 10 ,1500,6.9,
48,MM2241 2 ,1500,6.3,
48,MM2241 3 ,1500,6.9,
48,MM2241 4 ,1500,7.4,
48,MM2241 5 ,1500,6.9,
48,MM2241 6 ,1500,6.4,
48,MM2241 7 ,1500,7.2,
48,MM2241 8 ,1500,8.4,
48,MM2241 9 ,1500,6.4,
